address,current,old,sample,id,repository_type
Model-Engineering-AG-34/model-engineering-ws14,True,True,False,Model-Engineering-AG-34/model-engineering-ws14,git
ModelDefinitionLanguage/mdllibdefn,True,False,False,ModelDefinitionLanguage/mdllibdefn,git
ModelDriven/SIMF,True,False,False,ModelDriven/SIMF,git
ModelEngineeringBooks/MDSEBook,True,False,False,ModelEngineeringBooks/MDSEBook,git
ModelWriter/Demonstrations,True,False,False,ModelWriter/Demonstrations,git
ModelWriter/Source,True,False,False,ModelWriter/Source,git
ModelWriter/Tarski,True,False,False,ModelWriter/Tarski,git
ModelWriter/UC-TR-03,True,False,False,ModelWriter/UC-TR-03,git
ModelWriter/WP3,True,False,False,ModelWriter/WP3,git
ModelWriter/WP6,True,False,False,ModelWriter/WP6,git
ModelwareSolutions/com.modelware.rosetta,True,False,False,ModelwareSolutions/com.modelware.rosetta,git
Mohamedgalil/Fraunhofer,True,False,False,Mohamedgalil/Fraunhofer,git
MooxxNew/Project-Software-Engineering,True,False,False,MooxxNew/Project-Software-Engineering,git
MorelM35/ESIR_FarmingModeling,True,False,False,MorelM35/ESIR_FarmingModeling,git
Morgan-Stanley/Saturn,True,False,False,Morgan-Stanley/Saturn,git
Mr-Wallet/BlorqueScript,True,True,False,Mr-Wallet/BlorqueScript,git
Murrx/ruleDef,True,False,False,Murrx/ruleDef,git
Myoung-jin/PracticeMCM,True,False,False,Myoung-jin/PracticeMCM,git
N-Saito/Training,True,False,False,N-Saito/Training,git
N0P0x90/EclipseExamples,True,False,False,N0P0x90/EclipseExamples,git
NCIP/cacore-sdk,True,True,False,NCIP/cacore-sdk,git
NCIP/lexevs,True,False,False,NCIP/lexevs,git
NIEM-UML/NIEM-UML-3,True,False,False,NIEM-UML/NIEM-UML-3,git
NIEM/NIEM-UML,True,True,True,NIEM/NIEM-UML,git
NMFCode/ATL2NMFS,True,False,False,NMFCode/ATL2NMFS,git
NMFCode/NMF,True,False,False,NMFCode/NMF,git
NMFCode/NMFDemo,True,False,False,NMFCode/NMFDemo,git
NMFCode/pyNMF,True,False,False,NMFCode/pyNMF,git
NMO13/StategraphViewer,True,False,False,NMO13/StategraphViewer,git
NOMAD-BS/emf-json-tools,True,False,False,NOMAD-BS/emf-json-tools,git
NPrenner/Editor,True,False,False,NPrenner/Editor,git
NUIM-FM/asmig,True,False,False,NUIM-FM/asmig,git
NVIDIA/gef-nsight,True,False,False,NVIDIA/gef-nsight,git
NZR/FEVER---Linux-tool,True,False,False,NZR/FEVER---Linux-tool,git
NZR/SPLR-FEVER,True,False,False,NZR/SPLR-FEVER,git
NZR/SPLR-FEVER-Tool,True,False,False,NZR/SPLR-FEVER-Tool,git
NanaEB/BA,True,False,False,NanaEB/BA,git
NanaEB/jastemf,True,False,False,NanaEB/jastemf,git
Nasdanika/amur,True,True,False,Nasdanika/amur,git
Nasdanika/amur-it-js,True,False,False,Nasdanika/amur-it-js,git
Nasdanika/amur-lang,True,False,False,Nasdanika/amur-lang,git
Nasdanika/bank,True,False,False,Nasdanika/bank,git
Nasdanika/codegen,True,False,False,Nasdanika/codegen,git
Nasdanika/codegen-ecore,True,False,False,Nasdanika/codegen-ecore,git
Nasdanika/codegen-ecore-web-ui,True,False,False,Nasdanika/codegen-ecore-web-ui,git
Nasdanika/config,True,False,False,Nasdanika/config,git
Nasdanika/demo,True,False,False,Nasdanika/demo,git
Nasdanika/examples,True,False,False,Nasdanika/examples,git
Nasdanika/ledger,True,False,False,Nasdanika/ledger,git
Nasdanika/nature,True,False,False,Nasdanika/nature,git
Nasdanika/sca,True,False,False,Nasdanika/sca,git
Nasdanika/scrum,True,False,False,Nasdanika/scrum,git
Nasdanika/server,True,True,False,Nasdanika/server,git
Nasdanika/story,True,False,False,Nasdanika/story,git
Nasdanika/webtest-hub,True,False,False,Nasdanika/webtest-hub,git
Nasdanika/webtest-model,True,False,False,Nasdanika/webtest-model,git
NatanaelKun/Families2Persons,True,False,False,NatanaelKun/Families2Persons,git
Naturtalent/Archiv,True,False,False,Naturtalent/Archiv,git
Naturtalent/Design,True,False,False,Naturtalent/Design,git
Naturtalent/Technik,True,False,False,Naturtalent/Technik,git
Nckstr184/jouleunit,True,False,False,Nckstr184/jouleunit,git
Nebras/epsilon,True,False,False,Nebras/epsilon,git
Nemeziz/phpaspect,True,False,False,Nemeziz/phpaspect,git
Newtghost/workspace,True,False,False,Newtghost/workspace,git
NicolasBonet/ETLMetrics,True,False,False,NicolasBonet/ETLMetrics,git
NicolasBonet/MMGrading,True,False,False,NicolasBonet/MMGrading,git
NicolasDuquesne/IDMProjet,True,False,False,NicolasDuquesne/IDMProjet,git
NicolasFloquet/be4ia22010,True,False,False,NicolasFloquet/be4ia22010,git
NicolasR/CAR,True,False,False,NicolasR/CAR,git
NicolasR/Facets4GWT---CustomizationGWT,True,False,False,NicolasR/Facets4GWT---CustomizationGWT,git
Nicopus/yawlnet,True,False,False,Nicopus/yawlnet,git
Nicotin3/while-project,True,False,False,Nicotin3/while-project,git
Nielko/MBSE-Vacation-Manager,True,False,False,Nielko/MBSE-Vacation-Manager,git
Nieo/tda593,True,False,False,Nieo/tda593,git
Nika24/Xtext,True,False,False,Nika24/Xtext,git
NishitShetty/m2m-quality,True,False,False,NishitShetty/m2m-quality,git
Nobsen/DSLTicket,True,True,False,Nobsen/DSLTicket,git
Nodeclipse/eclipse-sass-editor,True,False,False,Nodeclipse/eclipse-sass-editor,git
NokiPls/ATLProva,True,True,False,NokiPls/ATLProva,git
NokiPls/BramboAcceleo,True,True,True,NokiPls/BramboAcceleo,git
Norskan/EclipseRCPGameOfLife,True,False,False,Norskan/EclipseRCPGameOfLife,git
NounVannakGitHub/Java-Tutorial-Vollegen,True,False,False,NounVannakGitHub/Java-Tutorial-Vollegen,git
NumberFour/n4js,True,False,False,NumberFour/n4js,git
NurlashKO/Labs,True,False,False,NurlashKO/Labs,git
OElabed/Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,True,False,False,OElabed/Model-Driven-Engineering--Eclipse-RCP-plugin--Software-product-line,git
OPRoS/TaskEditor,True,False,False,OPRoS/TaskEditor,git
OSI-Califronia/linmabreakout,True,True,False,OSI-Califronia/linmabreakout,git
OanaRatiu/Facultate,True,False,False,OanaRatiu/Facultate,git
Obeo/Game-Designer,True,True,False,Obeo/Game-Designer,git
Obeo/emf.compare.acceptance.tests,True,True,False,Obeo/emf.compare.acceptance.tests,git
Obeo/fr.obeo.performance,True,False,False,Obeo/fr.obeo.performance,git
ObeoNetwork/BPMN-Designer,True,True,False,ObeoNetwork/BPMN-Designer,git
ObeoNetwork/Conference-Designer,True,False,False,ObeoNetwork/Conference-Designer,git
ObeoNetwork/Database-Designer,True,True,False,ObeoNetwork/Database-Designer,git
ObeoNetwork/EAST-ADL-Designer,True,True,False,ObeoNetwork/EAST-ADL-Designer,git
ObeoNetwork/Flow-Designer,True,True,False,ObeoNetwork/Flow-Designer,git
ObeoNetwork/InformationSystem,True,True,False,ObeoNetwork/InformationSystem,git
ObeoNetwork/Jarvis,True,False,False,ObeoNetwork/Jarvis,git
ObeoNetwork/LivingDocumentation,True,True,False,ObeoNetwork/LivingDocumentation,git
ObeoNetwork/M2Doc,True,False,False,ObeoNetwork/M2Doc,git
ObeoNetwork/Robots-Designer-Tutorial,True,False,False,ObeoNetwork/Robots-Designer-Tutorial,git
ObeoNetwork/SPEM-Designer,True,True,False,ObeoNetwork/SPEM-Designer,git
ObeoNetwork/Smart-Designer,True,False,False,ObeoNetwork/Smart-Designer,git
ObeoNetwork/SysML-Designer,True,True,False,ObeoNetwork/SysML-Designer,git
ObeoNetwork/TOGAF-Designer,True,False,False,ObeoNetwork/TOGAF-Designer,git
ObeoNetwork/Variability-Designer,True,True,False,ObeoNetwork/Variability-Designer,git
ObeoNetwork/Xtext-Sirius-integration,True,True,False,ObeoNetwork/Xtext-Sirius-integration,git
OceletTeam/ocelet,True,False,False,OceletTeam/ocelet,git
Ondenge/imogene,True,False,False,Ondenge/imogene,git
Open-MBEE/MDK,False,True,False,Open-MBEE/MDK,git
OpenCompare/OpenCompare,True,False,False,OpenCompare/OpenCompare,git
OpenKieler/klassviz,True,False,False,OpenKieler/klassviz,git
OpenSemanticsIO/semiotics-client,True,False,False,OpenSemanticsIO/semiotics-client,git
OpenSemanticsIO/semiotics-eclipse,True,False,False,OpenSemanticsIO/semiotics-eclipse,git
OpenSemanticsIO/semiotics-main,True,False,False,OpenSemanticsIO/semiotics-main,git
OpenSemanticsIO/semiotics-zap,True,False,False,OpenSemanticsIO/semiotics-zap,git
OpenSoftwareSolutions/PDFReporter-Studio,True,False,False,OpenSoftwareSolutions/PDFReporter-Studio,git
OpenUniversity/AOP-Awesome-Legacy,True,False,False,OpenUniversity/AOP-Awesome-Legacy,git
OpenUniversity/DSALs,True,False,False,OpenUniversity/DSALs,git
Osbern/ISTIC_M2GL,True,True,False,Osbern/ISTIC_M2GL,git
OsmoseEU/OSMOSE_OpenPlatform,True,False,False,OsmoseEU/OSMOSE_OpenPlatform,git
OszkarSemerath/bugreports,True,False,False,OszkarSemerath/bugreports,git
OuYuBin/com.gesila.test.guard,True,False,False,OuYuBin/com.gesila.test.guard,git
OuYuBin/com.rskytech.hmi,True,False,False,OuYuBin/com.rskytech.hmi,git
Overruler/eclipse.emf,True,True,False,Overruler/eclipse.emf,git
Overruler/org.eclipse.ecf,True,False,False,Overruler/org.eclipse.ecf,git
Overruler/org.eclipse.emf,True,True,False,Overruler/org.eclipse.emf,git
Overruler/org.eclipse.mylyn.builds,True,False,False,Overruler/org.eclipse.mylyn.builds,git
Overruler/org.eclipse.xsd,True,False,False,Overruler/org.eclipse.xsd,git
P1erreGaultier/SmallUML,True,False,False,P1erreGaultier/SmallUML,git
PEPA-UEDIN/PEPA-Eclipse-Plug-in,True,False,False,PEPA-UEDIN/PEPA-Eclipse-Plug-in,git
PFECloudRobotics2017/CloudRoboticsOCCI,True,False,False,PFECloudRobotics2017/CloudRoboticsOCCI,git
PHANTOM-Platform/OfflineMOM,True,False,False,PHANTOM-Platform/OfflineMOM,git
PSI-AG/texo,False,True,False,PSI-AG/texo,git
PSI-Polska/teneo,True,False,False,PSI-Polska/teneo,git
PSI-Polska/texo,True,False,False,PSI-Polska/texo,git
PalladioSimulator/Architectural-Templates,True,False,False,PalladioSimulator/Architectural-Templates,git
PalladioSimulator/Palladio-Addons-IntBIIS,True,False,False,PalladioSimulator/Palladio-Addons-IntBIIS,git
PalladioSimulator/Palladio-Addons-PerOpteryx,True,False,False,PalladioSimulator/Palladio-Addons-PerOpteryx,git
PalladioSimulator/Palladio-Analyzer-SimuLizar,True,False,False,PalladioSimulator/Palladio-Analyzer-SimuLizar,git
Pantera1991/madbrain,True,False,False,Pantera1991/madbrain,git
PaoloT/StructuredText-Eclipse-Plugin,True,False,False,PaoloT/StructuredText-Eclipse-Plugin,git
Parashift/Burst,True,False,False,Parashift/Burst,git
ParisaMousavi/pimar,True,False,False,ParisaMousavi/pimar,git
Parisoft/noop,True,False,False,Parisoft/noop,git
Passtek/EMF-tutorial,True,False,False,Passtek/EMF-tutorial,git
PatrickLiebl/hausarbeit,True,False,False,PatrickLiebl/hausarbeit,git
PatrikSchweigl/ECore-Universitaet,True,False,False,PatrikSchweigl/ECore-Universitaet,git
PatrikSchweigl/Template,True,False,False,PatrikSchweigl/Template,git
PengLiu/lumaqq4j,True,False,False,PengLiu/lumaqq4j,git
PeterAsmussen/msbe.grpM,True,False,False,PeterAsmussen/msbe.grpM,git
PeterFeicht/mde2017,True,False,False,PeterFeicht/mde2017,git
PhilMs/MDSD_Task5,True,False,False,PhilMs/MDSD_Task5,git
Philipp-E/YASA,True,False,False,Philipp-E/YASA,git
PhilippBrei/esplm,True,False,False,PhilippBrei/esplm,git
Phitrapy/SRLeaderBoard,True,False,False,Phitrapy/SRLeaderBoard,git
PicoleDeLimao/Compilador-Pascal,True,True,False,PicoleDeLimao/Compilador-Pascal,git
PierreMahieux/SDL_Generator,True,False,False,PierreMahieux/SDL_Generator,git
PimJager/RobotDSL,True,False,False,PimJager/RobotDSL,git
PineauSullivan/ProjectArchi,True,False,False,PineauSullivan/ProjectArchi,git
PipeRojas/CodeGeneratorHealthFramework,True,False,False,PipeRojas/CodeGeneratorHealthFramework,git
PizzaFactory/ATSDT,True,False,False,PizzaFactory/ATSDT,git
PizzaFactory/Cfg_for_R-IN_HW-RTOS,True,False,False,PizzaFactory/Cfg_for_R-IN_HW-RTOS,git
PizzaFactory/a-workflow-demo,True,False,False,PizzaFactory/a-workflow-demo,git
PizzaFactory/a_rtegen,True,True,False,PizzaFactory/a_rtegen,git
PizzaFactory/dsl-VSTeP-NGT,True,False,False,PizzaFactory/dsl-VSTeP-NGT,git
PizzaFactory/model-asam,True,False,False,PizzaFactory/model-asam,git
PlataformaGestionReportes/EclipsePGR,True,False,False,PlataformaGestionReportes/EclipsePGR,git
PlataformaGestionReportes/PGR,True,False,False,PlataformaGestionReportes/PGR,git
PolyLog8430/TP2_LOG8430,True,False,False,PolyLog8430/TP2_LOG8430,git
PolyLog8430/TP3_LOG8430,True,False,False,PolyLog8430/TP3_LOG8430,git
Polymap3/polymap3-core,True,False,False,Polymap3/polymap3-core,git
Ppanganiban/idmDrone,True,False,False,Ppanganiban/idmDrone,git
Pptr95/DummyPlugin,True,False,False,Pptr95/DummyPlugin,git
PraktischeInformatik/bpmnConverter,True,False,False,PraktischeInformatik/bpmnConverter,git
QuBiT/cucumber-eclipse-plugin,True,True,False,QuBiT/cucumber-eclipse-plugin,git
QualiMaster/QM-IConf,True,False,False,QualiMaster/QM-IConf,git
Quanticol/CGP,True,False,False,Quanticol/CGP,git
Quayed/MBSE_project,True,False,False,Quayed/MBSE_project,git
QuestFast/ICTMBT,True,False,False,QuestFast/ICTMBT,git
Qw4z1/mds,True,True,False,Qw4z1/mds,git
R0dr1g0/EstudoDeCaso,True,True,False,R0dr1g0/EstudoDeCaso,git
RAHussaini/02341,True,False,False,RAHussaini/02341,git
RHEAGROUP/EcoreNetto,True,False,False,RHEAGROUP/EcoreNetto,git
RSLingo/RSL,True,False,False,RSLingo/RSL,git
RSLingo/RSLingo4Privacy-Studio,True,False,False,RSLingo/RSLingo4Privacy-Studio,git
RaghurajTarikere/CodeGenerationProject,True,False,False,RaghurajTarikere/CodeGenerationProject,git
RaiffRamalho/compiladores,True,False,False,RaiffRamalho/compiladores,git
RaiffRamalho/compiladores2,True,False,False,RaiffRamalho/compiladores2,git
Ramii1/ModelBasedSoftwareEngineeringGrupp20,True,False,False,Ramii1/ModelBasedSoftwareEngineeringGrupp20,git
RamzanShahidkhan/Java-Projects,True,False,False,RamzanShahidkhan/Java-Projects,git
RaphaelCavalcante/XtextExternalGenerator,True,True,False,RaphaelCavalcante/XtextExternalGenerator,git
RasmusGregersen/YAWL,True,False,False,RasmusGregersen/YAWL,git
RaulEstrada/domain-transformation-tool,True,False,False,RaulEstrada/domain-transformation-tool,git
RckMrkr/MDD2013,True,True,False,RckMrkr/MDD2013,git
ReEng/archimetrix,True,False,False,ReEng/archimetrix,git
ReEng/reclipse-emf,True,False,False,ReEng/reclipse-emf,git
ReEng/sdm-commons,True,False,False,ReEng/sdm-commons,git
RealTYPICAL/MyDSL_Imports,True,False,False,RealTYPICAL/MyDSL_Imports,git
RedhawkSDR/eclipse-gov.redhawk.core,True,True,False,RedhawkSDR/eclipse-gov.redhawk.core,git
RedhawkSDR/eclipse-gov.redhawk.ide,True,False,False,RedhawkSDR/eclipse-gov.redhawk.ide,git
RedhawkSDR/eclipse-mil.jpeojtrs.sca,True,True,False,RedhawkSDR/eclipse-mil.jpeojtrs.sca,git
RedundantEntry/cn-alica-ros-pkg,True,False,False,RedundantEntry/cn-alica-ros-pkg,git
ReinRalle/TestOomph,True,False,False,ReinRalle/TestOomph,git
Reitzner/xtextmaven,True,False,False,Reitzner/xtextmaven,git
Remypoc/CmooDslLogs,True,False,False,Remypoc/CmooDslLogs,git
Remypoc/CmooSimpleJ,True,False,False,Remypoc/CmooSimpleJ,git
Remypoc/architekCMOO,True,False,False,Remypoc/architekCMOO,git
Remypoc/cmooProjetEmf,True,False,False,Remypoc/cmooProjetEmf,git
Remypoc/kuizinatorCMOO,True,False,False,Remypoc/kuizinatorCMOO,git
Remypoc/kuizinatorCMOOEcore,True,False,False,Remypoc/kuizinatorCMOOEcore,git
RenatoEly/Compiladores,True,False,False,RenatoEly/Compiladores,git
ReoLanguage/ECT,True,False,False,ReoLanguage/ECT,git
Repast/repast.simphony,True,False,False,Repast/repast.simphony,git
RickardBremer/mdsd,True,False,False,RickardBremer/mdsd,git
RobertWalter83/DialogScriptDSL,True,False,False,RobertWalter83/DialogScriptDSL,git
RobertWalter83/Pml,True,False,False,RobertWalter83/Pml,git
RobinSegura/mdi,True,False,False,RobinSegura/mdi,git
RobotML/RobotML-SDK,True,True,False,RobotML/RobotML-SDK,git
RobotML/RobotML-SDK-Juno,True,True,False,RobotML/RobotML-SDK-Juno,git
Robotics-UniBG/HyperFlex,True,True,False,Robotics-UniBG/HyperFlex,git
RochetS/GoT,True,False,False,RochetS/GoT,git
RockychengJson/humiee,True,False,False,RockychengJson/humiee,git
Rodolfocostapr/pascalito,True,False,False,Rodolfocostapr/pascalito,git
Rogiel/l2jserver2,True,False,False,Rogiel/l2jserver2,git
RoiSoleil/gmftools,True,False,False,RoiSoleil/gmftools,git
RolandKluge/ttc14-emoflon,True,False,False,RolandKluge/ttc14-emoflon,git
Rolleander/CocktailCompilerIDE,True,False,False,Rolleander/CocktailCompilerIDE,git
RomJak/MElab1,True,False,False,RomJak/MElab1,git
RomJak/MElab2,True,False,False,RomJak/MElab2,git
RomJak/MElab3,True,False,False,RomJak/MElab3,git
RomainGuider/ceson,True,False,False,RomainGuider/ceson,git
Romeren/ProjectInCustomizationAndUbiquitous,True,False,False,Romeren/ProjectInCustomizationAndUbiquitous,git
RonRuby/PrologDsl,True,False,False,RonRuby/PrologDsl,git
RovoMe/University,True,True,False,RovoMe/University,git
RubenM13/E-EDD-2.0,True,False,False,RubenM13/E-EDD-2.0,git
Rubyfi/varhenshin-gui,True,False,False,Rubyfi/varhenshin-gui,git
RushilPatel/BattleForWesnoth,True,True,False,RushilPatel/BattleForWesnoth,git
RvonMassow/Xrest,True,True,False,RvonMassow/Xrest,git
RvonMassow/xDoc,True,True,False,RvonMassow/xDoc,git
RyanCHan0520/JavaCode,True,False,False,RyanCHan0520/JavaCode,git
SAP/hybris-commerce-eclipse-plugin,True,False,False,SAP/hybris-commerce-eclipse-plugin,git
SATToSE/SoTeSoLa2012,True,True,False,SATToSE/SoTeSoLa2012,git
SEALABQualityGroup/iwor-2016-example,True,False,False,SEALABQualityGroup/iwor-2016-example,git
SEALABQualityGroup/panda-aemilia,True,False,False,SEALABQualityGroup/panda-aemilia,git
SENSIDL-PROJECT/SensIDL,True,True,False,SENSIDL-PROJECT/SensIDL,git
SENSIDL-PROJECT/SensIDL-VortoIntegration,True,False,False,SENSIDL-PROJECT/SensIDL-VortoIntegration,git
SESilverlining/IRETool,True,False,False,SESilverlining/IRETool,git
SESilverlining/NFRFrameworkModel_1,True,False,False,SESilverlining/NFRFrameworkModel_1,git
SESilverlining/bpmn,True,False,False,SESilverlining/bpmn,git
SINTEF-9012/SIS-Framework-Deployer,True,False,False,SINTEF-9012/SIS-Framework-Deployer,git
SINTEF-9012/ThingML,False,True,False,SINTEF-9012/ThingML,git
SINTEF-9012/autorealspl,True,False,False,SINTEF-9012/autorealspl,git
SINTEF-9012/bvr,True,False,False,SINTEF-9012/bvr,git
SINTEF-9012/cloudml,True,False,False,SINTEF-9012/cloudml,git
SINTEF-9012/cloudml-dsl,True,False,False,SINTEF-9012/cloudml-dsl,git
SINTEF-9012/datapipes-editor,True,False,False,SINTEF-9012/datapipes-editor,git
SINTEF-9012/diva,True,False,False,SINTEF-9012/diva,git
SINTEF-9012/modaclouds-metamodels,True,False,False,SINTEF-9012/modaclouds-metamodels,git
SK-HOLDINGS-CC/NEXCORE-UML-Modeler,True,False,False,SK-HOLDINGS-CC/NEXCORE-UML-Modeler,git
SLAsticSPE/slastic,True,True,False,SLAsticSPE/slastic,git
SOM-Research/APIDiscoverer,True,False,False,SOM-Research/APIDiscoverer,git
SOM-Research/EMFtoCSP,True,False,False,SOM-Research/EMFtoCSP,git
SOM-Research/alf-verifier,True,False,False,SOM-Research/alf-verifier,git
SOM-Research/collaboro,True,False,False,SOM-Research/collaboro,git
SOM-Research/emf-rest,True,False,False,SOM-Research/emf-rest,git
SOM-Research/gamification-modeling-learning,True,False,False,SOM-Research/gamification-modeling-learning,git
SOM-Research/governance,True,False,False,SOM-Research/governance,git
SOM-Research/jsonDiscoverer,True,False,False,SOM-Research/jsonDiscoverer,git
SOM-Research/ocl-backwardreasoning,True,False,False,SOM-Research/ocl-backwardreasoning,git
SOM-Research/odata-generator,True,False,False,SOM-Research/odata-generator,git
SOM-Research/web-application-security,True,False,False,SOM-Research/web-application-security,git
SPDSS/adss,True,False,False,SPDSS/adss,git
SPJ1998/Sirius_Aeropuerto,True,False,False,SPJ1998/Sirius_Aeropuerto,git
SQuAT-Team/SQuAT-docker,True,False,False,SQuAT-Team/SQuAT-docker,git
SQuAT-Team/kamp-test,True,False,False,SQuAT-Team/kamp-test,git
SQuAT-Team/palladio-emftest,True,False,False,SQuAT-Team/palladio-emftest,git
SSEHUB/EASyProducer,True,False,False,SSEHUB/EASyProducer,git
SSGunduz/foo,True,False,False,SSGunduz/foo,git
STENILO/MBSEGruppeS,True,False,False,STENILO/MBSEGruppeS,git
SZUE/oomph-eclipse,True,False,False,SZUE/oomph-eclipse,git
Sanctuspetrus/EDOS_Projets,True,False,False,Sanctuspetrus/EDOS_Projets,git
SandraIsabel/videogenPlayList,True,False,False,SandraIsabel/videogenPlayList,git
SantiCe/OneSharpX,True,False,False,SantiCe/OneSharpX,git
SaraPerezSoler/DSL,True,False,False,SaraPerezSoler/DSL,git
SaraPerezSoler/ModellingBot,True,False,False,SaraPerezSoler/ModellingBot,git
SauliusE/MDE,True,False,False,SauliusE/MDE,git
SauliusE/sdm-commons,True,False,False,SauliusE/sdm-commons,git
Sblurg/SAGE_Project,True,False,False,Sblurg/SAGE_Project,git
Scholvac/EclipseTaskJuggler,True,False,False,Scholvac/EclipseTaskJuggler,git
SciSpike/yaktor-dsl-xtext,True,False,False,SciSpike/yaktor-dsl-xtext,git
SciSysUK/m2e-core,True,False,False,SciSysUK/m2e-core,git
ScilabOrg/scilab,True,False,False,ScilabOrg/scilab,git
SeRodrigalvarez/Mech,True,False,False,SeRodrigalvarez/Mech,git
SebastienBerger/IDM,True,False,False,SebastienBerger/IDM,git
SeelabFhdo/AjiL,True,False,False,SeelabFhdo/AjiL,git
SelminBiop/8430TP2,True,False,False,SelminBiop/8430TP2,git
SelminBiop/8430TP3,True,False,False,SelminBiop/8430TP3,git
SeniorSpielbergo/CVclipse,True,True,False,SeniorSpielbergo/CVclipse,git
Sercammus/mde_java_concurrency,True,False,False,Sercammus/mde_java_concurrency,git
Servoy/org.eclipse.dltk.core,True,False,False,Servoy/org.eclipse.dltk.core,git
Servoy/org.eclipse.dltk.javascript,True,False,False,Servoy/org.eclipse.dltk.javascript,git
SeshagiriSriram/tbd-studio-se,True,False,False,SeshagiriSriram/tbd-studio-se,git
SeshagiriSriram/tcommon-studio-se,True,False,False,SeshagiriSriram/tcommon-studio-se,git
SeshagiriSriram/tdi-studio-se,True,False,False,SeshagiriSriram/tdi-studio-se,git
SeshagiriSriram/tdq-studio-se,True,False,False,SeshagiriSriram/tdq-studio-se,git
SeshagiriSriram/tmdm-studio-se,True,False,False,SeshagiriSriram/tmdm-studio-se,git
Sherbieny/trafficLightSystem-UML-Ecore,True,False,False,Sherbieny/trafficLightSystem-UML-Ecore,git
Shveta625/Repository,True,False,False,Shveta625/Repository,git
SiLeBAT/BfROpenLab,True,False,False,SiLeBAT/BfROpenLab,git
SiamH/DSLChocho,True,False,False,SiamH/DSLChocho,git
SidneyNiccolson/RCPplatform,True,False,False,SidneyNiccolson/RCPplatform,git
SierraWireless/org.eclipse.koneki.ldt,True,False,False,SierraWireless/org.eclipse.koneki.ldt,git
SimonLanghoff/SMDP-GROUP19,True,False,False,SimonLanghoff/SMDP-GROUP19,git
SimonLegaultHebert/UQAM_inf5153.editorZIlla,True,False,False,SimonLegaultHebert/UQAM_inf5153.editorZIlla,git
SimonZutterman/CHOOSE-Source-Code,True,True,False,SimonZutterman/CHOOSE-Source-Code,git
Simone-Dominico/hlpn-simulator,True,False,False,Simone-Dominico/hlpn-simulator,git
Simula-TaoGroup/iOCL-Public,True,False,False,Simula-TaoGroup/iOCL-Public,git
SinigagliaSteeve/DSL-WebTesting,True,False,False,SinigagliaSteeve/DSL-WebTesting,git
SirSandmann/swa_swing_dsl,True,False,False,SirSandmann/swa_swing_dsl,git
SirWayne/SirWayne.github.io,True,False,False,SirWayne/SirWayne.github.io,git
SiriusLab/ModelDebugging,True,False,False,SiriusLab/ModelDebugging,git
SiriusText/SiriusText,True,False,False,SiriusText/SiriusText,git
Skabbkladden/TDT4250,True,False,False,Skabbkladden/TDT4250,git
Skoutellas69/finalYearProject,True,False,False,Skoutellas69/finalYearProject,git
Skovvart/ModelDrivenDevelopmentSource,True,True,False,Skovvart/ModelDrivenDevelopmentSource,git
Smahle/TDT4250,True,False,False,Smahle/TDT4250,git
SmartInfrastructures/xipi,True,False,False,SmartInfrastructures/xipi,git
SmithRWORNL/EMF-JavaFX-Prototype,True,False,False,SmithRWORNL/EMF-JavaFX-Prototype,git
Snapple49/DES_DSL,True,False,False,Snapple49/DES_DSL,git
Sneha1602/ContextModel,True,False,False,Sneha1602/ContextModel,git
SnowWolfOrg/BPM,True,False,False,SnowWolfOrg/BPM,git
Softsysteme/insure-parser,True,False,False,Softsysteme/insure-parser,git
Softsysteme/schoolLife,True,False,False,Softsysteme/schoolLife,git
SokaDance/blade,True,False,False,SokaDance/blade,git
Solanj/NTPNetTool,True,False,False,Solanj/NTPNetTool,git
Soltari/NoSQLVisualizationTools,True,False,False,Soltari/NoSQLVisualizationTools,git
Soltari/Tutorial_Sirius,True,False,False,Soltari/Tutorial_Sirius,git
Somae/mdsd-factory-dsl,True,False,False,Somae/mdsd-factory-dsl,git
Somae/mdsd-factory-project,True,False,False,Somae/mdsd-factory-project,git
SpaceWireOS-Modeler/MetaModel,True,False,False,SpaceWireOS-Modeler/MetaModel,git
SpagoBILabs/SpagoBI-Meta,True,False,False,SpagoBILabs/SpagoBI-Meta,git
SpirentTechnologies/TTmodeler,True,False,False,SpirentTechnologies/TTmodeler,git
SpockReko/mdsd1617,True,False,False,SpockReko/mdsd1617,git
SpriMoon/EMF_custom,True,False,False,SpriMoon/EMF_custom,git
SriousTaken/FRaMED-2,True,False,False,SriousTaken/FRaMED-2,git
SriousTaken/iorm,True,False,False,SriousTaken/iorm,git
SriousTaken/iormEditor2,True,False,False,SriousTaken/iormEditor2,git
Starbeuck/ESIR2,True,False,False,Starbeuck/ESIR2,git
StefanHennig/EMFStoreAddressBook,True,False,False,StefanHennig/EMFStoreAddressBook,git
StefvanSchuylenburg/functional-ecore,True,False,False,StefvanSchuylenburg/functional-ecore,git
StephaneMangin/IDM-TP1,True,False,False,StephaneMangin/IDM-TP1,git
StephaneMangin/VideoGen-xDsml,True,False,False,StephaneMangin/VideoGen-xDsml,git
StephaneSeyvoz/EclipseSiriusTests,True,True,False,StephaneSeyvoz/EclipseSiriusTests,git
SteveMonnier/steph_foot,True,False,False,SteveMonnier/steph_foot,git
Stoikoff/Wine,True,False,False,Stoikoff/Wine,git
