address,current,old,sample,id,repository_type
sarl/sarl,True,True,False,sarl/sarl,git
sarquah/iBONText,True,True,False,sarquah/iBONText,git
sasalem/ProR_filter,True,True,False,sasalem/ProR_filter,git
sbegaudeau/Ecore-Scala-Generation,True,True,False,sbegaudeau/Ecore-Scala-Generation,git
sbegaudeau/acceleo-modules,True,True,False,sbegaudeau/acceleo-modules,git
sbegaudeau/acceleo-webapp-generator,True,True,False,sbegaudeau/acceleo-webapp-generator,git
schakko/hackcamp-xtext-automotivebus,True,True,False,schakko/hackcamp-xtext-automotivebus,git
schakko/xtext-bug-436688,True,True,False,schakko/xtext-bug-436688,git
scribble/scribble-java,False,True,True,scribble/scribble-java,git
sculptor/base,True,True,False,sculptor/base,git
seba111/Xtext,True,True,False,seba111/Xtext,git
sebasst/SyncAndroidSWEProject,True,True,False,sebasst/SyncAndroidSWEProject,git
sebasst/SyncAndroidWorkspaces,True,True,False,sebasst/SyncAndroidWorkspaces,git
sebastianbenz/Jnario,True,True,False,sebastianbenz/Jnario,git
sebastianbenz/eclipse-task-editor,True,True,False,sebastianbenz/eclipse-task-editor,git
sebastianbenz/xrepl,True,True,False,sebastianbenz/xrepl,git
sebastiangoetz/jouleunit,True,True,False,sebastiangoetz/jouleunit,git
sebastiangoetz/slr-toolkit,True,True,False,sebastiangoetz/slr-toolkit,git
securityandtrust/serval-rd12,True,True,False,securityandtrust/serval-rd12,git
sefms-disi-unitn/Zanshin,True,True,True,sefms-disi-unitn/Zanshin,git
senacor/mdsd-workshop,False,True,False,senacor/mdsd-workshop,git
serhatGezgin/command-dsl,True,True,True,serhatGezgin/command-dsl,git
serhatGezgin/hermes,True,True,False,serhatGezgin/hermes,git
serhatGezgin/hibernate-dsl,True,True,False,serhatGezgin/hibernate-dsl,git
seyyedshah/hawk-drivers,True,True,False,seyyedshah/hawk-drivers,git
sfinnie/xtext.scoping.adventures,True,True,False,sfinnie/xtext.scoping.adventures,git
sfrank90/MBSE-BibTex2HTML,True,True,False,sfrank90/MBSE-BibTex2HTML,git
shadowroot/workspace,True,True,False,shadowroot/workspace,git
shiva/anatomizer,True,True,False,shiva/anatomizer,git
siliconbrain/org.eclipse.incquery,True,True,False,siliconbrain/org.eclipse.incquery,git
simonstastny/Modellbasert-utvikling-av-informasjonssystemer,True,True,False,simonstastny/Modellbasert-utvikling-av-informasjonssystemer,git
sjpanda/dsl,True,True,False,sjpanda/dsl,git
smee/amor,True,True,False,smee/amor,git
soluvas/saentity,True,True,False,soluvas/saentity,git
soluvas/soluvas-framework,True,True,False,soluvas/soluvas-framework,git
sop501/MDE-Exercises,True,True,False,sop501/MDE-Exercises,git
sourcesense/modeshape-stone,True,True,False,sourcesense/modeshape-stone,git
spiridenok/sia_user_def_events,True,True,False,spiridenok/sia_user_def_events,git
spoenemann/xtext-gef,True,True,False,spoenemann/xtext-gef,git
sschindler/ame13mt,True,True,False,sschindler/ame13mt,git
starschema/starschema-talend-plugins,True,True,False,starschema/starschema-talend-plugins,git
steradix/ASEProject,True,True,False,steradix/ASEProject,git
stevenreinisch/modulob,True,True,True,stevenreinisch/modulob,git
stylpe/Thesis,True,True,False,stylpe/Thesis,git
submain/reqlang,False,True,False,submain/reqlang,git
sunwuliang/SlicingProject1.0,True,True,False,sunwuliang/SlicingProject1.0,git
sunwuliang/SlicingProject2.0,True,True,False,sunwuliang/SlicingProject2.0,git
sunwuliang/SlicingProject3.0,True,True,False,sunwuliang/SlicingProject3.0,git
surli/spinefm,True,True,False,surli/spinefm,git
svenefftinge/Guice-Modules-DSL,True,True,False,svenefftinge/Guice-Modules-DSL,git
svenefftinge/Xtext-LWC-contribution--Instances-,True,True,False,svenefftinge/Xtext-LWC-contribution--Instances-,git
svenefftinge/fowlers-statemachine-with-expressions,True,True,False,svenefftinge/fowlers-statemachine-with-expressions,git
svenefftinge/homeautomation-example,True,True,False,svenefftinge/homeautomation-example,git
svenefftinge/xtext-jaxcon-example,True,True,True,svenefftinge/xtext-jaxcon-example,git
svenlange/javasandbox,True,True,False,svenlange/javasandbox,git
svenschneider/emf4cpp,True,True,False,svenschneider/emf4cpp,git
svn2github/OpenDDS,True,True,False,svn2github/OpenDDS,git
swmuir/mdht,True,True,True,swmuir/mdht,git
swt-javafx/eclipse.platform.ui,True,True,False,swt-javafx/eclipse.platform.ui,git
sysord/MAD,True,True,False,sysord/MAD,git
szarnekow/mongoBeans,True,True,False,szarnekow/mongoBeans,git
szarnekow/testing-multiple-dsls,True,True,True,szarnekow/testing-multiple-dsls,git
szarnekow/xtextcon-xbase-example,True,True,False,szarnekow/xtextcon-xbase-example,git
szarnyasg/mondo-hawk,False,True,False,szarnyasg/mondo-hawk,git
szrudi/emf-incquery-guitest,True,True,False,szrudi/emf-incquery-guitest,git
szschaler/ttc2014,True,True,False,szschaler/ttc2014,git
tahahussam/imogene,True,True,False,tahahussam/imogene,git
takapa/XTextCustomLexerExample,False,True,False,takapa/XTextCustomLexerExample,git
tdegueul/k3sle,True,True,False,tdegueul/k3sle,git
tdegueul/xtext-composition,True,True,False,tdegueul/xtext-composition,git
team-worthwhile/worthwhile,True,True,False,team-worthwhile/worthwhile,git
teropa/stem,True,True,False,teropa/stem,git
terraframe/Runway-SDK-Eclipse-Plugin,True,True,False,terraframe/Runway-SDK-Eclipse-Plugin,git
tesorieror/DeUI,True,True,False,tesorieror/DeUI,git
tesorieror/cauce,True,True,False,tesorieror/cauce,git
tesorieror/negocio,True,True,False,tesorieror/negocio,git
thomasfischl/xtext-workshop,True,True,False,thomasfischl/xtext-workshop,git
thrax130/SweHa2,True,True,False,thrax130/SweHa2,git
thugcee/netdgrm,True,True,False,thugcee/netdgrm,git
tidus877/folder2,True,True,False,tidus877/folder2,git
timofonic/PHDL,True,True,False,timofonic/PHDL,git
tiry/nuxeo-talend-components,True,True,False,tiry/nuxeo-talend-components,git
tobiasb/CodeFinder,True,True,False,tobiasb/CodeFinder,git
tobiashoppe/stammbaum,True,True,False,tobiashoppe/stammbaum,git
tobrien/polyglot-maven,True,True,False,tobrien/polyglot-maven,git
tomsontom/org.eclipse.ui-split,True,True,False,tomsontom/org.eclipse.ui-split,git
trileude/IMSE,True,True,True,trileude/IMSE,git
tsdh/funnyqt-movie-couples,True,True,False,tsdh/funnyqt-movie-couples,git
tsdh/ttc-2013-pn2sc,True,True,False,tsdh/ttc-2013-pn2sc,git
tsdh/ttc-2013-pn2sc-validation,True,True,False,tsdh/ttc-2013-pn2sc-validation,git
ugosan/molic,True,True,False,ugosan/molic,git
ugosan/org.roxgt,True,True,False,ugosan/org.roxgt,git
ugosan/sketch,True,True,False,ugosan/sketch,git
uisleandro/br.uneb.mtp.class,True,True,False,uisleandro/br.uneb.mtp.class,git
uisleandro/br.uneb.mtp.usecase,True,True,False,uisleandro/br.uneb.mtp.usecase,git
uisleandro/mtpspeceditor,True,True,False,uisleandro/mtpspeceditor,git
uisleandro/org.eclipse.papyrus,True,True,False,uisleandro/org.eclipse.papyrus,git
uisleandro/org.eclipse.uml2,True,True,False,uisleandro/org.eclipse.uml2,git
ujhelyiz/EMF-IncQuery-Examples,False,True,False,ujhelyiz/EMF-IncQuery-Examples,git
umple-ucosp/umpr.core,False,True,False,umple-ucosp/umpr.core,git
umple/Umple,False,True,False,umple/Umple,git
umutdurak/MDSceE,True,True,False,umutdurak/MDSceE,git
unicase-ls1/unicase,True,True,False,unicase-ls1/unicase,git
unicesi/SHIFT,False,True,False,unicesi/SHIFT,git
uqbar-paco/declaratividad-orm-java,True,True,False,uqbar-paco/declaratividad-orm-java,git
uqbar-paco/firewall-dsls-externos-xtext,True,True,False,uqbar-paco/firewall-dsls-externos-xtext,git
userya/jot,True,True,False,userya/jot,git
ustok/checklist,True,True,False,ustok/checklist,git
ustok/extgen,True,True,True,ustok/extgen,git
valeriocos/jbrex,True,True,True,valeriocos/jbrex,git
varborx/org.eclipse.gmf.varbox.database,True,True,False,varborx/org.eclipse.gmf.varbox.database,git
varusblack/comida-rapida,True,True,False,varusblack/comida-rapida,git
victortey/geotool-sos,True,True,False,victortey/geotool-sos,git
vindemac/Splice,True,True,False,vindemac/Splice,git
vipasu/BIM-IFC,True,True,False,vipasu/BIM-IFC,git
vivcwi/UML2Context,True,True,False,vivcwi/UML2Context,git
vladdu/xtext.unittesting,True,True,False,vladdu/xtext.unittesting,git
vladimirkozhaev/entities,True,True,False,vladimirkozhaev/entities,git
vladimirkozhaev/org.example.expressions,True,True,False,vladimirkozhaev/org.example.expressions,git
vladimirkozhaev/script_tutorial,True,True,False,vladimirkozhaev/script_tutorial,git
vmsobral/sml2,True,True,False,vmsobral/sml2,git
vogella/eclipse.platform.ui,True,True,False,vogella/eclipse.platform.ui,git
vorburger/ESON,True,True,False,vorburger/ESON,git
vorburger/codingvienna,True,True,False,vorburger/codingvienna,git
vorburger/xtext-sandbox,True,True,False,vorburger/xtext-sandbox,git
wagnerst/quamoco,True,True,False,wagnerst/quamoco,git
webXcerpt/VClipse,True,True,False,webXcerpt/VClipse,git
wesnoth/wesnoth,True,True,False,wesnoth/wesnoth,git
wox2/migrace_databaze,True,True,False,wox2/migrace_databaze,git
wso2/developer-studio,False,True,False,wso2/developer-studio,git
wso2/tools,False,True,False,wso2/tools,git
wtrocki/eclipse-graph-tools,True,True,False,wtrocki/eclipse-graph-tools,git
xcoulon/jbosstools-json,True,True,False,xcoulon/jbosstools-json,git
xcoulon/jbosstools-jsoneditor,True,True,True,xcoulon/jbosstools-jsoneditor,git
xiaomLee/aurora-project,True,True,False,xiaomLee/aurora-project,git
xingh/archimetrix,True,True,False,xingh/archimetrix,git
xtext/seven-languages-xtext,True,True,False,xtext/seven-languages-xtext,git
yamcs/yamcs-studio,False,True,False,yamcs/yamcs-studio,git
yasserlamsaougar/IMSE_PROJECT,True,True,False,yasserlamsaougar/IMSE_PROJECT,git
yasserlamsaougar/IMTQL_PROJECT,True,True,False,yasserlamsaougar/IMTQL_PROJECT,git
ye9ane/RBPT,True,True,False,ye9ane/RBPT,git
youba/CARPRO,True,True,False,youba/CARPRO,git
zain-ullah/archimetrix,True,True,False,zain-ullah/archimetrix,git
zwgirl/jswpf,True,True,False,zwgirl/jswpf,git
zwgirl/summer,True,True,False,zwgirl/summer,git
zygote1984/AspectualAdapters,True,True,False,zygote1984/AspectualAdapters,git
zygote1984/InstancePointcuts,True,True,False,zygote1984/InstancePointcuts,git
